,AXP
2000-11-17,36.997745513916016
2000-11-20,34.72922515869141
2000-11-21,35.141685485839844
2000-11-22,34.19301605224609
2000-11-24,33.904300689697266
2000-11-27,34.97668838500977
2000-11-28,36.37907028198242
2000-11-29,37.57522201538086
2000-11-30,36.25532150268555
2000-12-01,35.80162811279297
2000-12-04,34.31677627563477
2000-12-05,35.63664245605469
2000-12-06,35.47166442871094
2000-12-07,35.265411376953125
2000-12-08,36.1728401184082
2000-12-11,37.28648376464844
2000-12-12,37.08026123046875
2000-12-13,37.28648376464844
2000-12-14,36.58529281616211
2000-12-15,36.04909133911133
2000-12-18,37.45146560668945
2000-12-19,36.25532150268555
2000-12-20,33.94553756713867
2000-12-21,34.687992095947266
2000-12-22,35.100440979003906
2000-12-26,35.141685485839844
2000-12-27,35.100440979003906
2000-12-28,35.63664245605469
2000-12-29,36.25532150268555
2001-01-02,34.31677627563477
2001-01-03,36.97215270996094
2001-01-04,35.815467834472656
2001-01-05,34.08047103881836
2001-01-08,32.345470428466804
2001-01-09,31.02355194091797
2001-01-10,30.858312606811523
2001-01-11,31.64319610595703
2001-01-12,31.684528350830078
2001-01-16,31.9323673248291
2001-01-17,32.67594146728516
2001-01-18,32.799888610839844
2001-01-19,32.13892364501953
2001-01-22,29.742958068847656
2001-01-23,30.7343864440918
2001-01-24,30.569149017333984
2001-01-25,30.65177345275879
2001-01-26,30.81702423095703
2001-01-29,31.46805191040039
2001-01-30,31.66632652282715
2001-01-31,31.130964279174805
2001-02-01,31.38874626159668
2001-02-02,31.79852867126465
2001-02-05,31.99679756164551
2001-02-06,31.05824851989746
2001-02-07,30.648473739624023
2001-02-08,31.130964279174805
2001-02-09,31.084699630737305
2001-02-12,31.79852867126465
2001-02-13,30.919443130493164
2001-02-14,30.826919555664066
2001-02-15,30.97234344482422
2001-02-16,31.21027374267578
2001-02-20,30.39069175720215
2001-02-21,29.06216812133789
2001-02-22,29.4124755859375
2001-02-23,29.67686653137207
2001-02-26,29.875141143798828
2001-02-27,30.033775329589844
2001-02-28,29.002689361572266
2001-03-01,28.421039581298828
2001-03-02,28.916751861572266
2001-03-05,28.612712860107425
2001-03-06,28.4144344329834
2001-03-07,29.21419334411621
2001-03-08,29.36620712280273
2001-03-09,28.242589950561523
2001-03-12,26.70256233215332
2001-03-13,27.51554107666016
2001-03-14,25.43353843688965
2001-03-15,26.305988311767567
2001-03-16,25.23524475097656
2001-03-19,25.618600845336914
2001-03-20,24.63378143310547
2001-03-21,23.126798629760746
2001-03-22,22.93511962890625
2001-03-23,24.323129653930664
2001-03-26,24.97086524963379
2001-03-27,26.206846237182607
2001-03-28,25.78383636474609
2001-03-29,25.75078582763672
2001-03-30,27.297441482543945
2001-04-02,26.246501922607425
2001-04-03,25.10966491699219
2001-04-04,23.97704887390137
2001-04-05,25.37460708618164
2001-04-06,24.314838409423828
2001-04-09,24.593032836914066
2001-04-10,25.281871795654297
2001-04-11,25.46732521057129
2001-04-12,25.95746994018555
2001-04-16,25.520320892333984
2001-04-17,25.818382263183594
2001-04-18,28.20283508300781
2001-04-19,28.45452308654785
2001-04-20,27.487504959106445
2001-04-23,26.83176040649414
2001-04-24,26.9907341003418
2001-04-25,27.22256088256836
2001-04-26,27.75242805480957
2001-04-27,28.971149444580078
2001-04-30,28.11009788513184
2001-05-01,27.98425102233887
2001-05-02,28.63997459411621
2001-05-03,28.12334060668945
2001-05-04,29.04401779174805
2001-05-07,28.633358001708984
2001-05-08,27.35504150390625
2001-05-09,27.55373191833496
2001-05-10,28.37503242492676
2001-05-11,27.99749565124512
2001-05-14,28.090229034423828
2001-05-15,27.71269798278809
2001-05-16,29.342077255249023
2001-05-17,29.38182258605957
2001-05-18,28.94466590881348
2001-05-21,29.799087524414066
2001-05-22,30.501176834106445
2001-05-23,29.607013702392567
2001-05-24,29.540781021118164
2001-05-25,28.69958305358887
2001-05-29,28.090229034423828
2001-05-30,27.99749565124512
2001-05-31,27.898162841796875
2001-06-01,28.070354461669922
2001-06-04,28.30881118774414
2001-06-05,28.21607208251953
2001-06-06,27.739187240600586
2001-06-07,27.262310028076172
2001-06-08,27.14970588684082
2001-06-11,27.427898406982425
2001-06-12,27.68620300292969
2001-06-13,27.5007381439209
2001-06-14,26.341632843017567
2001-06-15,25.79188537597656
2001-06-18,25.52693748474121
2001-06-19,25.593170166015625
2001-06-20,26.13630104064941
2001-06-21,26.758907318115234
2001-06-22,26.9907341003418
2001-06-25,26.41448783874512
2001-06-26,25.83162498474121
2001-06-27,25.33486366271973
2001-06-28,26.142934799194336
2001-06-29,25.699153900146484
2001-07-02,26.169422149658203
2001-07-03,26.50789451599121
2001-07-05,26.20924186706543
2001-07-06,25.40617370605469
2001-07-09,25.35308074951172
2001-07-10,24.556644439697266
2001-07-11,24.77566719055176
2001-07-12,25.56546401977539
2001-07-13,26.122961044311523
2001-07-16,25.45925712585449
2001-07-17,25.738018035888672
2001-07-18,24.88849449157715
2001-07-19,25.22033882141113
2001-07-20,25.207061767578125
2001-07-23,25.30661582946777
2001-07-24,25.08759880065918
2001-07-25,25.260162353515625
2001-07-26,25.73138236999512
2001-07-27,26.20924186706543
2001-07-30,26.34861946105957
2001-07-31,26.76675224304199
2001-08-01,27.536623001098643
2001-08-02,27.49016571044922
2001-08-03,26.846376419067386
2001-08-06,26.401708602905273
2001-08-07,26.66055107116699
2001-08-08,26.40834808349609
2001-08-09,26.42161750793457
2001-08-10,26.448162078857425
2001-08-13,26.52116584777832
2001-08-14,26.14287376403809
2001-08-15,25.658367156982425
2001-08-16,25.31989288330078
2001-08-17,24.88849449157715
2001-08-20,25.31989288330078
2001-08-21,24.291170120239247
2001-08-22,24.70929527282715
2001-08-23,25.01459503173828
2001-08-24,25.359716415405273
2001-08-27,25.24024200439453
2001-08-28,24.56328201293945
2001-08-29,24.556644439697266
2001-08-30,23.85976982116699
2001-08-31,24.17170143127441
2001-09-04,24.191612243652344
2001-09-05,24.37743949890137
2001-09-06,23.415096282958984
2001-09-07,22.96378326416016
2001-09-10,23.23588943481445
2001-09-17,20.076719284057614
2001-09-18,18.171916961669922
2001-09-19,17.256013870239258
2001-09-20,17.388763427734375
2001-09-21,16.997182846069336
2001-09-24,18.25819206237793
2001-09-25,17.87325096130371
2001-09-26,18.105548858642575
2001-09-27,18.225000381469727
2001-09-28,19.28691864013672
2001-10-01,19.499298095703125
2001-10-02,19.24709892272949
2001-10-03,19.925928115844727
2001-10-04,19.22047615051269
2001-10-05,18.495046615600586
2001-10-08,18.26211929321289
2001-10-09,19.300336837768555
2001-10-10,19.64640998840332
2001-10-11,19.965866088867188
2001-10-12,19.95920753479004
2001-10-15,20.558189392089844
2001-10-16,20.831050872802734
2001-10-17,19.99913787841797
2001-10-18,20.0257625579834
2001-10-19,19.51329803466797
2001-10-22,20.178836822509766
2001-10-23,20.13890647888184
2001-10-24,19.95920753479004
2001-10-25,20.411767959594727
2001-10-26,20.445045471191406
2001-10-29,19.925928115844727
2001-10-30,19.64640998840332
2001-10-31,19.586515426635746
2001-11-01,19.79283142089844
2001-11-02,19.925928115844727
2001-11-05,20.212108612060547
2001-11-06,20.33856201171875
2001-11-07,21.083953857421875
2001-11-08,21.56313133239746
2001-11-09,21.769441604614254
2001-11-12,21.35681915283203
2001-11-13,21.396759033203125
2001-11-14,22.24862289428711
2001-11-15,22.887531280517567
2001-11-16,22.048969268798828
2001-11-19,22.76107978820801
2001-11-20,22.395042419433594
2001-11-21,22.29521942138672
2001-11-23,22.874223709106445
2001-11-26,23.373369216918945
2001-11-27,23.01398468017578
2001-11-28,22.395042419433594
2001-11-29,22.175426483154297
2001-11-30,21.90255546569824
2001-12-03,21.390094757080078
2001-12-04,22.195388793945312
2001-12-05,23.03395271301269
2001-12-06,23.400005340576172
2001-12-07,23.09385108947754
2001-12-10,22.62797546386719
2001-12-11,22.80101776123047
2001-12-12,22.24197196960449
2001-12-13,21.696239471435547
2001-12-14,21.46996116638184
2001-12-17,22.06228256225586
2001-12-18,22.215354919433594
2001-12-19,23.027301788330078
2001-12-20,22.328495025634766
2001-12-21,22.494871139526367
2001-12-24,22.80101776123047
2001-12-26,23.09385108947754
2001-12-27,23.29350852966309
2001-12-28,23.99231719970703
2001-12-31,23.752723693847656
2002-01-02,23.93281173706055
2002-01-03,24.313024520874023
2002-01-04,25.16014862060547
2002-01-07,25.08009910583496
2002-01-08,24.713233947753906
2002-01-09,24.77993583679199
2002-01-10,25.19349479675293
2002-01-11,24.96003150939941
2002-01-14,24.17962074279785
2002-01-15,25.18015098571777
2002-01-16,24.43975830078125
2002-01-17,24.786609649658203
2002-01-18,24.693225860595703
2002-01-22,24.83329963684082
2002-01-23,24.313024520874023
2002-01-24,24.51312255859375
2002-01-25,24.67321586608887
2002-01-28,24.20629692077637
2002-01-29,22.972309112548828
2002-01-30,23.54593849182129
2002-01-31,23.91280746459961
2002-02-01,23.41253662109375
2002-02-04,22.29193687438965
2002-02-05,23.01232719421387
2002-02-06,21.94508552551269
2002-02-07,22.04513931274414
2002-02-08,22.57875633239746
2002-02-11,22.358652114868164
2002-02-12,22.005125045776367
2002-02-13,22.68548583984375
2002-02-14,23.065683364868164
2002-02-15,22.465362548828125
2002-02-19,22.17854881286621
2002-02-20,22.57208824157715
2002-02-21,22.29193687438965
2002-02-22,22.44535255432129
2002-02-25,23.37251853942871
2002-02-26,23.50592041015625
2002-02-27,23.85944175720215
2002-02-28,24.313024520874023
2002-03-01,24.886661529541016
2002-03-04,26.26740455627441
2002-03-05,26.04728507995605
2002-03-06,26.627595901489247
2002-03-07,26.3541202545166
2002-03-08,26.994462966918945
2002-03-11,27.7148380279541
2002-03-12,27.40801239013672
2002-03-13,26.994462966918945
2002-03-14,27.08782768249512
2002-03-15,28.11505889892578
2002-03-18,27.98166465759277
2002-03-19,28.3685302734375
2002-03-20,27.90827941894531
2002-03-21,27.36132049560547
2002-03-22,27.414682388305664
2002-03-25,26.93441772460937
2002-03-26,27.08116912841797
2002-03-27,27.474721908569336
2002-03-28,27.321290969848643
2002-04-01,26.80768966674805
2002-04-02,26.587575912475586
2002-04-03,26.413787841796875
2002-04-04,26.83486557006836
2002-04-05,27.20246315002441
2002-04-08,27.162368774414066
2002-04-09,27.55670738220215
2002-04-10,27.67032814025879
2002-04-11,26.84823226928711
2002-04-12,27.02200126647949
2002-04-15,26.84154891967773
2002-04-16,27.643590927124023
2002-04-17,27.50323486328125
2002-04-18,28.33199691772461
2002-04-19,29.02709579467773
2002-04-22,28.47235679626465
2002-04-23,28.63275718688965
2002-04-24,28.44562911987305
2002-04-25,28.479042053222656
2002-04-26,28.104759216308594
2002-04-29,27.40297698974609
2002-04-30,27.409671783447266
2002-05-01,27.897565841674805
2002-05-02,28.21839141845703
2002-05-03,27.964399337768555
2002-05-06,27.47649383544922
2002-05-07,27.17572593688965
2002-05-08,28.53919982910156
2002-05-09,28.22505760192871
2002-05-10,27.73716163635254
2002-05-13,28.73971176147461
2002-05-14,29.73556709289551
2002-05-15,29.989543914794922
2002-05-16,29.742250442504893
2002-05-17,29.53506278991699
2002-05-20,28.94022560119629
2002-05-21,28.26516151428223
2002-05-22,28.338682174682607
2002-05-23,28.679548263549805
2002-05-24,28.42557716369629
2002-05-28,27.85746765136719
2002-05-29,28.311969757080078
2002-05-30,28.23843002319336
2002-05-31,28.412208557128906
2002-06-03,27.4631290435791
2002-06-04,26.794755935668945
2002-06-05,27.409671783447266
2002-06-06,26.97521781921387
2002-06-07,26.173185348510746
2002-06-10,26.4873161315918
2002-06-11,25.88578796386719
2002-06-12,24.823081970214844
2002-06-13,24.00768852233887
2002-06-14,24.03441047668457
2002-06-17,25.53156089782715
2002-06-18,25.865741729736328
2002-06-19,25.38451194763184
2002-06-20,25.00353813171387
2002-06-21,24.930021286010746
2002-06-24,24.796350479125977
2002-06-25,24.27502250671387
2002-06-26,23.8405818939209
2002-06-27,24.78297996520996
2002-06-28,24.27502250671387
2002-07-01,24.803037643432607
2002-07-02,24.6690731048584
2002-07-03,24.240392684936523
2002-07-05,25.017372131347656
2002-07-08,24.78293609619141
2002-07-09,24.22030067443848
2002-07-10,23.329450607299805
2002-07-11,23.46341323852539
2002-07-12,23.429931640625
2002-07-15,22.53237724304199
2002-07-16,22.69312858581543
2002-07-17,22.78021049499512
2002-07-18,22.45869255065918
2002-07-19,21.199460983276367
2002-07-22,19.404359817504886
2002-07-23,19.196725845336914
2002-07-24,20.38229179382324
2002-07-25,20.268428802490234
2002-07-26,20.20814514160156
2002-07-29,22.43190193176269
2002-07-30,22.71992492675781
2002-07-31,23.61746406555176
2002-08-01,23.01464080810547
2002-08-02,22.117094039916992
2002-08-05,20.335405349731445
2002-08-06,21.43389320373535
2002-08-07,22.150585174560547
2002-08-08,23.476808547973643
2002-08-09,24.07963943481445
2002-08-12,23.76482582092285
2002-08-13,23.329450607299805
2002-08-14,24.36096382141113
2002-08-15,25.08435249328613
2002-08-16,24.64897537231445
2002-08-19,25.204914093017567
2002-08-20,24.461427688598643
2002-08-21,24.80303382873535
2002-08-22,25.580013275146484
2002-08-23,25.01067924499512
2002-08-26,25.486238479614247
2002-08-27,24.843223571777344
2002-08-28,24.27388572692871
2002-08-29,24.13322448730469
2002-08-30,24.1533203125
2002-09-03,22.331432342529297
2002-09-04,23.108413696289066
2002-09-05,22.84718513488769
2002-09-06,23.242374420166016
2002-09-09,23.349550247192386
2002-09-10,23.443317413330078
2002-09-11,23.302661895751953
2002-09-12,22.666339874267567
2002-09-13,22.90077018737793
2002-09-16,23.33614921569824
2002-09-17,22.271150588989254
2002-09-18,21.742006301879886
2002-09-19,21.132474899291992
2002-09-20,21.28652000427246
2002-09-23,20.944927215576172
2002-09-24,20.737289428710934
2002-09-25,21.232948303222656
2002-09-26,22.030025482177734
2002-09-27,21.08559799194336
2002-09-30,20.8846435546875
2002-10-01,21.91615104675293
2002-10-02,20.949268341064453
2002-10-03,20.11665916442871
2002-10-04,19.15648460388184
2002-10-07,17.8605899810791
2002-10-08,19.06920623779297
2002-10-09,18.350753784179688
2002-10-10,19.67350959777832
2002-10-11,20.727680206298828
2002-10-14,20.882116317749023
2002-10-15,22.64131736755371
2002-10-16,21.620710372924805
2002-10-17,22.896472930908203
2002-10-18,22.69503402709961
2002-10-21,23.124765396118164
2002-10-22,22.91660499572754
2002-10-23,22.62789535522461
2002-10-24,21.862436294555664
2002-10-25,22.245162963867188
2002-10-28,22.997188568115234
2002-10-29,23.453771591186523
2002-10-30,24.25951957702637
2002-10-31,24.4206657409668
2002-11-01,24.34008598327637
2002-11-04,25.199546813964844
2002-11-05,24.57509994506836
2002-11-06,24.72952651977539
2002-11-07,23.83649826049805
2002-11-08,23.87006950378418
2002-11-11,23.601491928100586
2002-11-12,23.54106140136719
2002-11-13,23.63506317138672
2002-11-14,24.81009864807129
2002-11-15,25.280118942260746
2002-11-18,24.66910171508789
2002-11-19,25.01824760437012
2002-11-20,25.87770652770996
2002-11-21,26.455162048339844
2002-11-22,26.52901268005371
2002-11-25,26.44172286987305
2002-11-26,25.454702377319336
2002-11-27,26.28058242797852
2002-11-29,26.139577865600586
2002-12-02,25.931432723999023
2002-12-03,25.52183723449707
2002-12-04,25.36740303039551
2002-12-05,25.085390090942386
2002-12-06,25.246551513671875
2002-12-09,24.57509994506836
2002-12-10,24.78325462341309
2002-12-11,24.61537933349609
2002-12-12,24.60867691040039
2002-12-13,24.13194274902344
2002-12-16,24.72281837463379
2002-12-17,24.70267105102539
2002-12-18,24.199085235595703
2002-12-19,24.09836387634277
2002-12-20,24.857107162475586
2002-12-23,24.78325462341309
2002-12-24,24.481096267700195
2002-12-26,24.467662811279297
2002-12-27,23.95736122131348
2002-12-30,23.943931579589844
2002-12-31,23.789142608642567
2003-01-02,24.67745780944824
2003-01-03,24.76494789123535
2003-01-06,25.63305282592773
2003-01-07,25.289836883544922
2003-01-08,25.101415634155273
2003-01-09,25.63305282592773
2003-01-10,25.69363212585449
2003-01-13,25.935888290405273
2003-01-14,25.861852645874023
2003-01-15,25.35041809082031
2003-01-16,25.148527145385746
2003-01-17,24.8524227142334
2003-01-21,24.19292640686035
2003-01-22,23.607452392578125
2003-01-23,23.735315322875977
2003-01-24,22.678768157958984
2003-01-27,22.490339279174805
2003-01-28,23.56706428527832
2003-01-29,23.66128158569336
2003-01-30,23.365175247192386
2003-01-31,23.910287857055664
2003-02-03,24.02469253540039
2003-02-04,23.35172843933105
2003-02-05,23.31807518005371
2003-02-06,22.71913909912109
2003-02-07,22.705671310424805
2003-02-10,22.59127616882324
2003-02-11,22.32209014892578
2003-02-12,21.871206283569336
2003-02-13,21.904857635498047
2003-02-14,22.308637619018555
2003-02-18,23.08254432678223
2003-02-19,23.04889297485352
2003-02-20,22.65857315063477
2003-02-21,22.64511108398437
2003-02-24,22.194238662719727
2003-02-25,22.24806404113769
2003-02-26,22.025983810424805
2003-02-27,22.26152229309082
2003-02-28,22.59800148010254
2003-03-03,22.31536865234375
2003-03-04,22.046178817749023
2003-03-05,22.30190086364746
2003-03-06,21.904857635498047
2003-03-07,22.25480461120605
2003-03-10,21.453969955444336
2003-03-11,21.25881004333496
2003-03-12,21.1915225982666
2003-03-13,22.23461151123047
2003-03-14,22.53071594238281
2003-03-17,23.997764587402344
2003-03-18,24.26694679260254
2003-03-19,24.42845916748047
2003-03-20,24.6976375579834
2003-03-21,25.478281021118164
2003-03-24,24.46211242675781
2003-03-25,23.728578567504893
2003-03-26,23.67475128173828
2003-03-27,23.170024871826172
2003-03-28,23.028705596923828
2003-03-31,22.36248207092285
2003-04-01,22.62493324279785
2003-04-02,23.43440818786621
2003-04-03,23.393930435180664
2003-04-04,23.93358039855957
2003-04-07,24.129209518432607
2003-04-08,23.76494216918945
2003-04-09,23.20504570007324
2003-04-10,23.522104263305664
2003-04-11,23.35344886779785
2003-04-14,24.021276473999023
2003-04-15,24.89146614074707
2003-04-16,24.52045249938965
2003-04-17,25.01288604736328
2003-04-21,24.601398468017567
2003-04-22,25.559282302856445
2003-04-23,25.3096923828125
2003-04-24,24.99265098571777
2003-04-25,24.74980354309082
2003-04-28,25.289461135864247
2003-04-29,25.451356887817386
2003-04-30,25.53905296325684
2003-05-01,25.464845657348643
2003-05-02,25.943788528442386
2003-05-05,25.84259986877441
2003-05-06,26.375511169433594
2003-05-07,26.31479263305664
2003-05-08,25.815614700317386
2003-05-09,26.847700119018555
2003-05-12,27.26593017578125
2003-05-13,27.18499565124512
2003-05-14,27.25919342041016
2003-05-15,27.65044593811035
2003-05-16,27.400842666625977
2003-05-19,26.77350997924805
2003-05-20,26.753257751464844
2003-05-21,27.043323516845703
2003-05-22,26.948888778686523
2003-05-23,26.97587013244629
2003-05-27,27.46830749511719
2003-05-28,28.08216094970703
2003-05-29,27.67740821838379
2003-05-30,28.102384567260746
2003-06-02,28.58808708190918
2003-06-03,28.567834854125977
2003-06-04,29.316612243652344
2003-06-05,29.34359931945801
2003-06-06,29.12773704528809
2003-06-09,28.85116004943848
2003-06-10,29.07377052307129
2003-06-11,29.44478416442871
2003-06-12,29.43804168701172
2003-06-13,29.29638481140137
2003-06-16,30.078880310058594
2003-06-17,29.687631607055664
2003-06-18,29.62016296386719
2003-06-19,29.03329086303711
2003-06-20,28.959089279174805
2003-06-23,28.419452667236328
2003-06-24,28.68926429748535
2003-06-25,28.64879035949707
2003-06-26,28.72973251342773
2003-06-27,28.61506271362305
2003-06-30,28.20359230041504
2003-07-01,28.338823318481445
2003-07-02,28.595766067504893
2003-07-03,28.582233428955078
2003-07-07,29.46128845214844
2003-07-08,29.90079498291016
2003-07-09,29.62356948852539
2003-07-10,29.271934509277344
2003-07-11,29.72499847412109
2003-07-14,30.69869804382324
2003-07-15,30.52288246154785
2003-07-16,30.79335594177246
2003-07-17,30.306507110595703
2003-07-18,30.79335594177246
2003-07-21,30.063077926635746
2003-07-22,30.272689819335927
2003-07-23,30.211843490600586
2003-07-24,30.02251052856445
2003-07-25,30.83391571044922
2003-07-28,30.434978485107425
2003-07-29,30.3267822265625
2003-07-30,29.98870086669922
2003-07-31,29.866973876953125
2003-08-01,29.3598575592041
2003-08-04,29.52889060974121
2003-08-05,28.703960418701172
2003-08-06,29.447757720947266
2003-08-07,29.9143123626709
2003-08-08,30.008995056152344
2003-08-11,29.80612945556641
2003-08-12,30.36058807373047
2003-08-13,30.286231994628906
2003-08-14,30.80011558532715
2003-08-15,30.766319274902344
2003-08-18,30.83391571044922
2003-08-19,30.96239852905273
2003-08-20,30.746028900146484
2003-08-21,31.057077407836914
2003-08-22,30.712215423583984
2003-08-25,30.516136169433594
2003-08-26,30.12393569946289
2003-08-27,30.069854736328125
2003-08-28,30.39440727233887
2003-08-29,30.46203994750977
2003-09-02,30.82040596008301
2003-09-03,30.87448310852051
2003-09-04,30.75955581665039
2003-09-05,30.56344223022461
2003-09-08,30.901538848876953
2003-09-09,30.8068790435791
2003-09-10,30.46203994750977
2003-09-11,30.718975067138672
2003-09-12,30.36058807373047
2003-09-15,30.184797286987305
2003-09-16,30.59725952148437
2003-09-17,30.66488838195801
2003-09-18,31.834678649902344
2003-09-19,31.81437873840332
2003-09-22,31.523630142211914
2003-09-23,31.78736114501953
2003-09-24,31.03676605224609
2003-09-25,30.840686798095703
2003-09-26,30.333555221557607
2003-09-29,30.82040596008301
2003-09-30,30.46880340576172
2003-10-01,31.21424674987793
2003-10-02,31.28878593444824
2003-10-03,31.56664848327637
2003-10-06,31.539535522460927
2003-10-07,31.722501754760746
2003-10-08,31.52596473693848
2003-10-09,31.92580986022949
2003-10-10,32.19688034057617
2003-10-13,32.63739013671875
2003-10-14,33.21341323852539
2003-10-15,32.73227310180664
2003-10-16,32.786487579345696
2003-10-17,32.42052459716797
2003-10-20,32.474746704101555
2003-10-21,32.80002975463867
2003-10-22,31.87837219238281
2003-10-23,32.27822113037109
2003-10-24,32.27145004272461
2003-10-27,31.681854248046875
2003-10-28,32.217220306396484
2003-10-29,32.08847045898437
2003-10-30,31.52596473693848
2003-10-31,31.803829193115234
2003-11-03,32.00714492797852
2003-11-04,31.93259048461914
2003-11-05,32.06135940551758
2003-11-06,32.10201644897461
2003-11-07,31.512432098388672
2003-11-10,31.2277889251709
2003-11-11,30.821199417114247
2003-11-12,31.18714141845703
2003-11-13,31.038047790527344
2003-11-14,30.71953392028809
2003-11-17,29.770782470703125
2003-11-18,30.14349937438965
2003-11-19,30.41459083557129
2003-11-20,30.08928871154785
2003-11-21,30.42812156677246
2003-11-24,30.59754943847656
2003-11-25,30.73308753967285
2003-11-26,30.99061584472656
2003-11-28,30.9770622253418
2003-12-01,31.20746612548828
2003-12-02,31.038047790527344
2003-12-03,31.16680335998535
2003-12-04,31.22102165222168
2003-12-05,30.834753036499023
2003-12-08,31.27526092529297
2003-12-09,30.970273971557607
2003-12-10,30.62465476989746
2003-12-11,30.665321350097656
2003-12-12,30.63142967224121
2003-12-15,30.70598793029785
2003-12-16,30.67887306213379
2003-12-17,30.495885848999023
2003-12-18,31.695409774780273
2003-12-19,31.99359893798828
2003-12-22,32.149463653564446
2003-12-23,32.31210708618164
2003-12-24,32.447628021240234
2003-12-26,32.41375732421875
2003-12-29,32.867809295654304
2003-12-30,32.7930908203125
2003-12-31,32.75237274169922
2004-01-02,32.426380157470696
2004-01-05,32.71161651611328
2004-01-06,32.76593780517578
2004-01-07,32.861011505126946
2004-01-08,32.76593780517578
2004-01-09,32.521472930908196
2004-01-12,32.39242935180664
2004-01-13,32.507888793945305
2004-01-14,33.10547637939453
2004-01-15,33.737030029296875
2004-01-16,33.893234252929695
2004-01-20,34.11732864379883
2004-01-21,34.22597503662109
2004-01-22,33.95434188842773
2004-01-23,33.927169799804695
2004-01-26,34.5994873046875
2004-01-27,34.28031539916992
2004-01-28,33.78456497192383
2004-01-29,34.5994873046875
2004-01-30,35.2038688659668
2004-02-02,35.6792106628418
2004-02-03,35.65884017944336
2004-02-04,35.48909378051758
2004-02-05,35.36682510375977
2004-02-06,36.03234100341797
2004-02-09,36.06631088256836
2004-02-10,35.88973617553711
2004-02-11,36.47375869750977
2004-02-12,36.229270935058594
2004-02-13,36.433006286621094
2004-02-17,36.453372955322266
2004-02-18,36.26323699951172
2004-02-19,36.26323699951172
2004-02-20,36.10025024414063
2004-02-23,36.03234100341797
2004-02-24,36.11384201049805
2004-02-25,36.385475158691406
2004-02-26,36.25645065307617
2004-02-27,36.27680969238281
2004-03-01,36.433006286621094
2004-03-02,36.27003479003906
2004-03-03,36.32437133789063
2004-03-04,36.23606491088867
2004-03-05,35.83541488647461
2004-03-08,36.08666610717773
2004-03-09,36.11384201049805
2004-03-10,35.4415397644043
2004-03-11,34.993335723876946
2004-03-12,35.394004821777344
2004-03-15,34.5994873046875
2004-03-16,34.395740509033196
2004-03-17,34.6334228515625
2004-03-18,35.013717651367195
2004-03-19,34.687747955322266
2004-03-22,34.096961975097656
2004-03-23,34.096961975097656
2004-03-24,33.97472381591797
2004-03-25,33.920398712158196
2004-03-26,33.97472381591797
2004-03-29,34.538352966308594
2004-03-30,35.25139236450195
2004-03-31,35.27862548828125
2004-04-01,35.51673889160156
2004-04-02,35.67325973510742
2004-04-05,35.7821159362793
2004-04-06,35.6528205871582
2004-04-07,35.63922500610352
2004-04-08,35.475929260253906
2004-04-12,35.55759048461914
2004-04-13,34.97244644165039
2004-04-14,33.88379669189453
2004-04-15,33.849777221679695
2004-04-16,34.41450881958008
2004-04-19,34.16277313232422
2004-04-20,33.686477661132805
2004-04-21,33.938243865966804
2004-04-22,34.550594329833984
2004-04-23,34.203582763671875
2004-04-26,34.210391998291016
2004-04-27,34.12194061279297
2004-04-28,33.366683959960945
2004-04-29,33.366683959960945
2004-04-30,33.305458068847656
2004-05-03,33.604835510253906
2004-05-04,33.55039596557617
2004-05-05,33.693294525146484
2004-05-06,33.461959838867195
2004-05-07,32.99247360229492
2004-05-10,32.82919311523437
2004-05-11,32.754356384277344
2004-05-12,32.80197525024414
2004-05-13,32.978870391845696
2004-05-14,33.24422836303711
2004-05-17,33.18298721313477
2004-05-18,33.33267974853516
2004-05-19,33.23061752319336
2004-05-20,33.564014434814446
2004-05-21,33.76811981201172
2004-05-24,33.97223663330078
2004-05-25,34.33285903930664
2004-05-26,34.189964294433594
2004-05-27,34.71388626098633
2004-05-28,34.49615478515625
2004-06-01,34.42811965942383
2004-06-02,34.64584350585937
2004-06-03,34.53017425537109
2004-06-04,34.68666839599609
2004-06-07,35.006465911865234
2004-06-08,35.15613174438477
2004-06-09,34.856765747070305
2004-06-10,34.836349487304695
2004-06-14,34.734310150146484
2004-06-15,34.84995651245117
2004-06-16,35.047271728515625
2004-06-17,35.01327133178711
2004-06-18,35.35345458984375
2004-06-21,35.040470123291016
2004-06-22,35.040470123291016
2004-06-23,34.965621948242195
2004-06-24,34.67305374145508
2004-06-25,34.93841552734375
2004-06-28,34.659454345703125
2004-06-29,34.88399887084961
2004-06-30,35.027137756347656
2004-07-01,34.993057250976555
2004-07-02,34.93169403076172
2004-07-06,34.65220260620117
2004-07-07,34.774906158447266
2004-07-08,34.27042007446289
2004-07-09,34.093185424804695
2004-07-12,33.888656616210945
2004-07-13,33.73867416381836
2004-07-14,33.57506561279297
2004-07-15,33.33645248413086
2004-07-16,33.220558166503906
2004-07-19,33.02967071533203
2004-07-20,33.486434936523445
2004-07-21,32.96151351928711
2004-07-22,32.94787979125977
2004-07-23,32.797897338867195
2004-07-26,33.33645248413086
2004-07-27,33.70458984375
2004-07-28,34.011363983154304
2004-07-29,34.059085845947266
2004-07-30,34.25677490234375
2004-08-02,34.27724838256836
2004-08-03,34.02500534057617
2004-08-04,34.22953414916992
2004-08-05,33.779590606689446
2004-08-06,33.63642120361328
2004-08-09,33.609146118164055
2004-08-10,34.14773178100586
